,true_labels,lda_res_predict,probability
7708,0,0,0.1993421684577454
7709,0,0,0.0966382620203074
7710,0,1,0.5552484344515148
7712,0,0,0.49018922762920014
7713,0,0,0.3146121222932103
7714,0,0,0.387174031161339
7715,0,0,0.24871693341424883
7716,0,0,0.20344233277079854
7357,0,1,0.547527568669886
7355,0,0,0.15609672965271296
7354,0,1,0.6980465531792786
7034,0,0,0.3941785865675631
7005,0,0,0.2236842930998691
7006,0,0,0.251196587990552
7007,0,0,0.4446524638834803
7008,0,0,0.48233344158886865
7010,0,0,0.17333978254945653
7011,0,0,0.32206156220743015
7012,0,0,0.44032146196747235
7013,0,0,0.20793943461986944
7014,0,0,0.39439785782991393
7015,0,0,0.2645047500132704
7016,0,1,0.7473955028689886
7017,0,0,0.2241797627474928
7018,0,0,0.22737626163350788
7019,0,0,0.2419705389916212
7020,0,0,0.24931056668121476
7021,0,1,0.6381552912941406
7022,0,0,0.24315620891980735
7023,0,0,0.34647490148031174
7024,0,0,0.1435901304887334
7025,0,0,0.08934936618641229
7026,0,0,0.2795646027301654
7027,0,0,0.16672227740056791
7028,0,1,0.8268585034749827
7029,0,0,0.19222592588383486
7030,0,0,0.17082124149345562
7031,0,0,0.4315495483949868
7032,0,0,0.21419199508926887
7004,0,1,0.6767291931519982
7003,0,1,0.7501614747006039
7002,0,1,0.6108036020172339
6985,0,1,0.8063842448655649
6973,0,1,0.7634066517554438
6974,0,1,0.6854514663704826
6975,0,1,0.8684289308915796
6976,0,0,0.3188831518006547
6977,0,1,0.7705305707305262
6978,0,0,0.16138291246269998
6979,0,1,0.7933695455774538
6980,0,0,0.4752187486554093
6981,0,1,0.7549651760798034
6982,0,1,0.6313192193502789
6983,0,0,0.22705841997524825
6984,0,1,0.5975499163535222
6986,0,1,0.8965281300616373
7001,0,0,0.43400853978985077
6987,0,1,0.6331442624681138
6988,0,0,0.3928244388581192
6989,0,0,0.12063530071375084
6992,0,1,0.8005231835153561
6993,0,0,0.1876240297762159
6994,0,0,0.14652604117079637
6995,0,0,0.4164180803248864
6996,0,1,0.6512307422719767
6997,0,0,0.25457833589254136
6998,0,0,0.21337468974279
6999,0,0,0.468639790114774
7000,0,1,0.6225150710611267
7033,0,0,0.2697623478805249
7035,0,0,0.18561977890749512
7353,0,0,0.09371985366017933
7037,0,0,0.4747713267901158
7068,0,1,0.8312881821469881
7069,0,0,0.2004336552744592
7070,0,0,0.48284864565222724
7071,0,0,0.3964477442081218
7072,0,0,0.3513784754204512
7073,0,0,0.13852940210276926
7074,0,1,0.8028594945905196
7075,0,1,0.8129278520674744
7076,0,1,0.6752254815044467
7077,0,0,0.3667308072568413
7078,0,0,0.27127008461087654
7079,0,1,0.5013362553439109
7080,0,0,0.4163092780635215
7081,0,1,0.7780682964417504
7082,0,0,0.3294860477230918
7083,0,0,0.19288987501171864
7084,0,0,0.27982200800699614
7085,0,0,0.26547970651094865
7086,0,1,0.6662749610778491
7087,0,1,0.6289987873783102
7088,0,0,0.39393164604191566
7090,0,1,0.8356837349562958
7091,0,0,0.37209992938854025
7092,0,1,0.5739052564274945
7093,0,1,0.8892203035297297
7094,0,0,0.3628370097656723
7095,0,0,0.3227644701456263
7067,0,0,0.15065715836261373
7066,0,0,0.29185129004475036
7065,0,0,0.3534110257745782
7050,0,0,0.47439998103107295
7038,0,0,0.4548117527753762
7039,0,0,0.27754267252161346
7040,0,0,0.1403822182913133
7041,0,0,0.20501048859841672
7042,0,0,0.16055964287570232
7043,0,0,0.4564588391218422
7044,0,1,0.658228732532497
7045,0,1,0.6630519456987569
7046,0,1,0.5071563902094537
7047,0,0,0.16233239571861918
7048,0,0,0.39152357160982315
7049,0,0,0.41705360634766525
7051,0,1,0.5265684021511527
7064,0,1,0.8597738722844818
7052,0,1,0.6292740072463799
7053,0,0,0.08538953926789847
7054,0,0,0.12612180916847043
7055,0,1,0.7199888866050116
7056,0,0,0.42571105116531993
7057,0,1,0.6510811601346499
7058,0,0,0.23897419646635928
7059,0,1,0.5058228227343244
7060,0,0,0.21391753380884068
7061,0,0,0.4026617753821246
7062,0,0,0.49231327575051576
7063,0,1,0.5140350349426802
6972,0,1,0.5555018643770195
6971,0,0,0.2917478419124169
6970,0,0,0.14983767399005854
6969,0,1,0.619013715647458
6874,0,0,0.19888758239175777
6875,0,1,0.7245448230128729
6877,0,0,0.11226464290262923
6878,0,1,0.6791167247937809
6879,0,0,0.1785928162971708
6880,0,0,0.18894902219224935
6881,0,0,0.4303313118622466
6882,0,0,0.3402838136662922
6885,0,0,0.15695183020763323
6886,0,0,0.17184807866258323
6887,0,0,0.12176428191283142
6888,0,0,0.12366282481803943
6889,0,1,0.5439851345702472
6890,0,0,0.1743050899743284
6891,0,1,0.6500500205927855
6892,0,1,0.5956974648477579
6893,0,1,0.624316998071302
6894,0,0,0.3354275433329932
6895,0,0,0.3034215203919699
6896,0,0,0.18077885055928905
6897,0,1,0.5683644645597901
6898,0,0,0.20335653849948307
6899,0,1,0.5279729717168817
6900,0,0,0.4315681450810957
6901,0,0,0.3945916452246138
6902,0,0,0.11714167625988103
6903,0,0,0.22240937670939692
6873,0,0,0.2747441362525582
6872,0,1,0.7082842069242845
6871,0,0,0.1901650348301019
6856,0,0,0.12639301340616435
6844,0,0,0.3999744944418041
6845,0,1,0.6064828697911465
6846,0,0,0.35897297857704197
6847,0,0,0.05325508818621881
6848,0,0,0.2919157325692389
6849,0,0,0.4243130269234736
6850,0,1,0.8302568334294659
6851,0,0,0.18801623313547577
6852,0,1,0.6655545882803281
6853,0,1,0.6030504612270099
6854,0,0,0.30507193408662486
6855,0,1,0.8343157090379566
6857,0,0,0.06421046973551084
6870,0,0,0.14126349439978378
6858,0,0,0.08692032422120724
6859,0,1,0.6044781288668889
6860,0,1,0.6900259602007812
6861,0,0,0.2440029069316373
6862,0,0,0.37765738123621945
6863,0,0,0.27005031286204306
6864,0,0,0.2308996961037818
6865,0,0,0.28264385826387567
6866,0,0,0.418675581422097
6867,0,0,0.25153313888847695
6868,0,1,0.6608161988757734
6869,0,1,0.7473876058426071
6904,0,1,0.5408271604562874
6905,0,0,0.08514877402060636
6906,0,0,0.2450689442913531
6954,0,1,0.6688088277743484
6940,0,1,0.5235684377798129
6941,0,0,0.23584351912194773
6943,0,1,0.6608424124587183
6944,0,1,0.5857263162379175
6945,0,1,0.6255135623665711
6946,0,0,0.16443755323381662
6947,0,0,0.15882027415726135
6948,0,0,0.473445680488342
6949,0,0,0.2543732028471691
6950,0,1,0.5587467013033758
6952,0,0,0.2000004660440348
6953,0,0,0.4128645656336808
6955,0,0,0.27209142177626644
6937,0,1,0.6944747238551426
6956,0,1,0.6077381329461478
6957,0,0,0.1974964697259974
6958,0,0,0.24684502706225447
6959,0,0,0.32994392594916844
6960,0,0,0.4076853861418317
6961,0,0,0.4543920415508059
6962,0,1,0.5214522567635298
6963,0,0,0.21287352898545078
6964,0,1,0.7213399038855416
6966,0,1,0.7923929135755405
6967,0,1,0.6679441644286896
6968,0,0,0.21802448063016575
6938,0,1,0.7451873152013389
6936,0,0,0.24922863287056524
6908,0,0,0.3959134987621034
6921,0,0,0.4163518352073373
6909,0,1,0.7261310376008918
6910,0,0,0.2709648576387754
6911,0,1,0.7300139771366354
6912,0,1,0.6527098999623379
6913,0,0,0.11882332212388236
6914,0,0,0.1982066971260227
6915,0,0,0.28945805936716246
6916,0,0,0.21000400187293375
6917,0,1,0.5233265258764246
6918,0,1,0.7915205910599206
6919,0,1,0.5019630242085823
6920,0,1,0.6804830030263744
6922,0,1,0.7784884921241779
6935,0,1,0.7120554239444985
6923,0,0,0.19515660624061218
6924,0,0,0.11237276715719523
6925,0,0,0.3006329656148265
6926,0,0,0.2712572019134031
6927,0,1,0.5587537921820727
6928,0,1,0.8284468278320368
6929,0,0,0.40433776897911583
6930,0,0,0.10881902845409769
6931,0,1,0.7001533223871724
6932,0,0,0.12097276414347187
6933,0,1,0.5085435740119222
6934,0,0,0.3081689338264498
7096,0,0,0.21787891000444307
7097,0,0,0.40950040511979086
7098,0,0,0.17899564675078827
7226,0,0,0.24276847641330535
7260,0,0,0.23904816235258838
7261,0,0,0.23128847170608963
7262,0,0,0.41361383549235486
7263,0,0,0.06462472167305137
7264,0,0,0.4951884909681855
7265,0,0,0.38305977402027497
7267,0,1,0.7815046796599469
7268,0,0,0.3717074038055525
7269,0,1,0.8609806219172493
7270,0,0,0.08395384065765218
7271,0,0,0.1716427956426106
7272,0,1,0.6371253023629174
7274,0,0,0.33262924977800706
7275,0,0,0.2561509227084634
7276,0,0,0.34808579063716655
7277,0,0,0.23335563294629255
7278,0,1,0.6502887679001894
7279,0,0,0.09269087133964475
7280,0,0,0.11833394740726134
7281,0,0,0.2756480761472685
7282,0,0,0.18721903553069047
7283,0,0,0.49335354839201817
7284,0,0,0.15982871687087094
7285,0,0,0.12625378820872177
7286,0,1,0.8165215923380833
7287,0,1,0.8220909662323006
7290,0,1,0.7139204999680656
7259,0,0,0.2739556444444192
7258,0,1,0.5142340739177859
7256,0,0,0.11426806879425964
7241,0,0,0.410182571247719
7228,0,0,0.12013749251114114
7229,0,0,0.4910015110220073
7230,0,0,0.23945050031910156
7231,0,0,0.17900210088273116
7232,0,1,0.5582688734810265
7233,0,0,0.42843723296050995
7234,0,1,0.7188996654401834
7235,0,0,0.13712780118729967
7236,0,0,0.2713946529314734
7237,0,1,0.8283524780157455
7238,0,0,0.4626278815901257
7240,0,0,0.1434798911933083
7242,0,0,0.24736778145936716
7255,0,0,0.24286315464341374
7243,0,1,0.7125448978528068
7244,0,0,0.10960697699455488
7245,0,0,0.2370819353691781
7246,0,0,0.17868815446184855
7247,0,0,0.24560177454482504
7248,0,0,0.3142557238646442
7249,0,0,0.17728737054554689
7250,0,0,0.2183912251838929
7251,0,1,0.7492862542566673
7252,0,1,0.6688088277743484
7253,0,0,0.19586479794557088
7254,0,0,0.15910447598985283
7291,0,0,0.12770573413983338
7292,0,1,0.6250729220344503
7293,0,0,0.11964068832481761
7339,0,1,0.7527515236810395
7326,0,0,0.3508679350232747
7327,0,1,0.8573995336218763
7328,0,1,0.594764220931393
7329,0,1,0.6293908522818524
7331,0,0,0.32998675469834576
7332,0,1,0.610091272671411
7333,0,0,0.42739064808609617
7334,0,1,0.6280748962501661
7335,0,1,0.6885761910537271
7336,0,0,0.20139720247482923
7337,0,0,0.2951020836917478
7338,0,1,0.6233512049199801
7340,0,1,0.844459288237188
7324,0,0,0.10790535679188094
7341,0,0,0.43746614986704174
7342,0,0,0.35100925954123435
7343,0,1,0.7171733402727513
7344,0,0,0.47976029389603325
7345,0,0,0.4915628078371575
7346,0,1,0.7087885324530883
7347,0,1,0.7171980088721621
7348,0,1,0.7088774489692383
7349,0,1,0.6793765776085231
7350,0,1,0.6688088277743484
7351,0,1,0.5181423527017551
7352,0,0,0.23026185831428483
7325,0,0,0.21362389951972108
7323,0,1,0.6603262166809525
7294,0,1,0.6062957455641708
7307,0,0,0.49710092371384623
7295,0,0,0.35741498017428236
7296,0,0,0.38647304441949404
7297,0,0,0.4384333689579461
7298,0,0,0.2679163459592827
7299,0,0,0.30677408944906837
7300,0,1,0.5596153806128044
7301,0,0,0.46274957703785496
7302,0,1,0.5086228456106439
7303,0,0,0.1925305210681069
7304,0,0,0.37713697449204486
7305,0,0,0.13880939870392364
7306,0,0,0.31454262536729816
7308,0,0,0.1501160437071141
7322,0,1,0.8066821153860367
7309,0,0,0.4401421323212967
7310,0,0,0.35105507267545855
7311,0,0,0.2019580534726765
7312,0,0,0.34718584957713083
7313,0,1,0.667095239397575
7314,0,0,0.18894902219224935
7315,0,1,0.6099712511397427
7316,0,0,0.1119794822419867
7317,0,0,0.39169088935493385
7318,0,0,0.3161384040678858
7319,0,0,0.297140115867701
7321,0,0,0.2461077702697544
7227,0,1,0.5930046859789513
7225,0,1,0.5031568808348852
7099,0,0,0.15139913939161612
7224,0,0,0.4262731383495655
7131,0,0,0.33084424130311546
7132,0,0,0.1808889771568689
7133,0,1,0.6785307238800528
7134,0,0,0.27194250790503544
7135,0,0,0.17226830986602956
7136,0,1,0.6538353350321676
7137,0,0,0.23809110494288063
7139,0,0,0.16662173163953783
7140,0,0,0.2834378382682019
7141,0,0,0.4292014523175409
7142,0,0,0.16514119614090947
7143,0,0,0.2759052724174267
7144,0,0,0.23621065589002854
7145,0,1,0.656639072096056
7146,0,0,0.20303290762828377
7147,0,0,0.1631961918987788
7148,0,0,0.3747614440266989
7149,0,1,0.7405359537355795
7150,0,1,0.826908660528305
7151,0,0,0.3057003035141512
7152,0,0,0.45884256589471734
7153,0,0,0.14262396259345617
7154,0,0,0.25667843434893994
7157,0,0,0.09532379086806538
7158,0,0,0.24121605964814583
7159,0,1,0.559059167500176
7160,0,0,0.25132517354802325
7130,0,0,0.36870482476906213
7129,0,0,0.23787206050309992
7128,0,0,0.17395162831398
7112,0,0,0.10503173158140003
7100,0,0,0.26129947239056006
7101,0,1,0.7604067602299001
7102,0,0,0.2022504732298422
7103,0,0,0.3226044820692251
7104,0,0,0.20831381913083669
7105,0,0,0.07353300907740005
7106,0,0,0.36124601837871817
7107,0,0,0.12020223799071968
7108,0,0,0.2764781833330359
7109,0,1,0.6771532295161282
7110,0,1,0.5134314682479452
7111,0,0,0.13750804176737227
7113,0,1,0.6922630188065079
7127,0,0,0.14457233075301779
7114,0,0,0.2020183595515669
7115,0,0,0.26892205193978885
7116,0,0,0.13509439139541254
7117,0,0,0.15637911864573567
7118,0,1,0.7346516248663874
7119,0,1,0.6389907051632668
7120,0,0,0.2889483960519736
7121,0,1,0.5149045535213504
7122,0,0,0.07489309655626007
7123,0,0,0.14388008532426017
7124,0,1,0.5619793818816177
7125,0,1,0.6190814678599701
7161,0,0,0.4593582634575373
7162,0,0,0.22239014209979702
7163,0,0,0.1333702871424691
7210,0,0,0.16838914546236106
7198,0,1,0.6572769338175561
7199,0,0,0.32079899340523765
7200,0,0,0.2111578046881806
7201,0,0,0.26630253677507004
7202,0,1,0.836377543321192
7203,0,0,0.23185390802142772
7204,0,0,0.42043565308340697
7205,0,1,0.799822221682552
7206,0,1,0.7871768565261664
7207,0,0,0.2576545122942052
7208,0,0,0.18087589400344675
7209,0,0,0.14420814150577602
7211,0,1,0.514537174960885
7196,0,1,0.6623151315447153
7212,0,0,0.44159694686209144
7213,0,1,0.8398014832602823
7214,0,0,0.10387634190856766
7215,0,0,0.395983916676974
7216,0,0,0.2620978861622732
7217,0,0,0.1040505487487134
7218,0,0,0.18219182347192617
7219,0,0,0.328528824999605
7220,0,1,0.5803063896115371
7221,0,0,0.27891834130013515
7222,0,1,0.6918923329979528
7223,0,0,0.4796909883408448
7197,0,1,0.5481026254409397
7195,0,0,0.4770314734136549
7164,0,1,0.5956744059258053
7177,0,1,0.6955432259359269
7165,0,0,0.1409775533149346
7166,0,0,0.40786134573161914
7167,0,0,0.11633048913175038
7168,0,1,0.5097865352265472
7169,0,0,0.07465206799633443
7170,0,0,0.09390001247697166
7171,0,1,0.6354598811732395
7172,0,1,0.5528579244952658
7173,0,1,0.8020822151310967
7174,0,0,0.38757582614195807
7175,0,1,0.611201659770274
7176,0,0,0.16842960955413724
7178,0,0,0.4384333689579461
7194,0,0,0.2370468664858762
7179,0,0,0.18299510962209245
7180,0,0,0.2884204766055913
7181,0,0,0.4640427722824402
7182,0,0,0.28732125558868005
7183,0,0,0.13934683153932037
7185,0,1,0.7217410436206042
7186,0,1,0.6279084725618519
7188,0,1,0.6802963505058456
7190,0,0,0.13948724621441433
7191,0,0,0.17540365498515503
7192,0,0,0.13628406880576668
7193,0,0,0.2651146524705711
9821,0,0,0.4795318042421984
